47,20151019.200633.128.060102.png,13,151,66,164,75,0.00100204,-1,vertebrate,0.00100204
48,Set2_DSCN0948.TIF_0.png,14,395,217,481,317,0.998589,-1,invertebrate,0.998589
49,Set2_DSCN0948.TIF_0.png,14,439,300,472,347,0.934427,-1,invertebrate,0.934427
50,Set2_DSCN0948.TIF_0.png,14,326,270,356,294,0.136875,-1,invertebrate,0.136875
51,Set2_DSCN0948.TIF_0.png,14,89,26,161,91,0.125632,-1,invertebrate,0.125632
52,Set2_DSCN0948.TIF_0.png,14,140,18,176,55,0.0645275,-1,invertebrate,0.0645275
53,Set2_DSCN0948.TIF_0.png,14,178,30,204,46,0.0554115,-1,invertebrate,0.0554115
54,Set2_DSCN0948.TIF_0.png,14,271,250,294,287,0.0292972,-1,vertebrate,0.0292972
55,Set2_DSCN0948.TIF_0.png,14,408,263,420,297,0.0236159,-1,invertebrate,0.0236159
56,Set2_DSCN0948.TIF_0.png,14,23,58,41,77,0.0162654,-1,vertebrate,0.0162654
57,Set2_DSCN0948.TIF_0.png,14,490,257,502,273,0.0139158,-1,invertebrate,0.0139158
58,Set2_DSCN0948.TIF_0.png,14,531,243,541,252,0.00988105,-1,vertebrate,0.00988105
59,Set2_DSCN0948.TIF_0.png,14,65,57,84,69,0.00894585,-1,vertebrate,0.00894585
60,Set2_DSCN0948.TIF_0.png,14,326,161,349,190,0.00819714,-1,invertebrate,0.00819714
61,Set2_DSCN0948.TIF_0.png,14,279,280,365,347,0.0062256,-1,invertebrate,0.0062256
62,Set2_DSCN0948.TIF_0.png,14,466,303,477,315,0.00561288,-1,invertebrate,0.00561288
63,Set2_DSCN0948.TIF_0.png,14,537,221,542,233,0.00387379,-1,invertebrate,0.00387379
64,Set2_DSCN0948.TIF_0.png,14,415,280,452,315,0.00319472,-1,invertebrate,0.00319472
65,Set2_DSCN0948.TIF_0.png,14,0,53,6,65,0.00289935,-1,vertebrate,0.00289935
66,Set2_DSCN0948.TIF_0.png,14,146,51,191,90,0.00262786,-1,invertebrate,0.00262786
67,Set2_DSCN0948.TIF_0.png,14,159,19,170,37,0.00137217,-1,vertebrate,0.00137217
68,Set2_DSCN0948.TIF_0.png,14,410,139,422,154,0.00122224,-1,vertebrate,0.00122224
69,Set2_DSCN0948.TIF_0.png,14,172,64,186,88,0.0010086,-1,invertebrate,0.0010086
70,Set2_DSCN1090.JPG_0.png,15,416,2,543,101,0.999996,-1,vertebrate,0.999996
71,Set2_DSCN1090.JPG_0.png,15,436,297,540,391,0.436907,-1,vertebrate,0.436907
72,Set2_DSCN1090.JPG_0.png,15,413,184,453,203,0.364624,-1,vertebrate,0.364624
73,Set2_DSCN1090.JPG_0.png,15,297,197,345,279,0.185999,-1,vertebrate,0.185999
74,Set2_DSCN1090.JPG_0.png,15,323,169,358,194,0.114479,-1,vertebrate,0.114479
75,Set2_DSCN1090.JPG_0.png,15,342,116,363,166,0.051034,-1,vertebrate,0.051034
76,Set2_DSCN1090.JPG_0.png,15,389,174,419,200,0.0422006,-1,vertebrate,0.0422006
77,Set2_DSCN1090.JPG_0.png,15,393,179,495,246,0.02415,-1,invertebrate,0.02415
78,Set2_DSCN1090.JPG_0.png,15,202,1,364,220,0.0124537,-1,vertebrate,0.0124537
79,Set2_DSCN2015.JPG_0.png,16,222,144,382,263,0.999999,-1,vertebrate,0.999999
80,Set2_DSCN2015.JPG_0.png,16,4,7,63,80,0.985568,-1,vertebrate,0.985568
81,Set2_DSCN2015.JPG_0.png,16,72,3,179,70,0.00841477,-1,vertebrate,0.00841477
82,Set2_DSCN2015.JPG_0.png,16,370,127,495,207,0.00177462,-1,vertebrate,0.00177462
83,Set2_DSCN2823.JPG_0.png,17,66,118,315,209,0.99962,-1,vertebrate,0.99962
84,Set2_DSCN2823.JPG_0.png,17,383,212,450,282,0.0130382,-1,vertebrate,0.0130382
85,Set2_DSCN4046.JPG_0.png,18,231,213,335,257,0.999847,-1,vertebrate,0.999847
86,Set2_DSCN4046.JPG_0.png,18,444,50,492,100,0.998566,-1,invertebrate,0.998566
87,Set2_DSCN4046.JPG_0.png,18,449,48,463,60,0.487468,-1,vertebrate,0.487468
88,Set2_DSCN4046.JPG_0.png,18,315,165,332,185,0.139756,-1,invertebrate,0.139756
89,Set2_DSCN4046.JPG_0.png,18,54,52,81,88,0.0588325,-1,invertebrate,0.0588325
90,Set2_DSCN4046.JPG_0.png,18,31,346,53,396,0.0436569,-1,invertebrate,0.0436569
91,Set2_DSCN4046.JPG_0.png,18,451,40,463,47,0.0339661,-1,invertebrate,0.0339661
92,Set2_DSCN4046.JPG_0.png,18,481,118,493,128,0.0335874,-1,invertebrate,0.0335874
93,Set2_DSCN4046.JPG_0.png,18,477,60,491,91,0.0325112,-1,invertebrate,0.0325112
94,Set2_DSCN4046.JPG_0.png,18,366,0,382,9,0.021168,-1,invertebrate,0.021168
95,Set2_DSCN4046.JPG_0.png,18,2,51,23,74,0.0204593,-1,invertebrate,0.0204593
96,Set2_DSCN4046.JPG_0.png,18,412,178,429,192,0.0103656,-1,invertebrate,0.0103656
97,Set2_DSCN4046.JPG_0.png,18,474,51,488,63,0.010233,-1,invertebrate,0.010233
98,Set2_DSCN4046.JPG_0.png,18,450,73,479,91,0.0081747,-1,invertebrate,0.0081747
99,Set2_DSCN4046.JPG_0.png,18,457,117,469,127,0.00560399,-1,invertebrate,0.00560399
100,Set2_DSCN4046.JPG_0.png,18,238,342,260,360,0.00358189,-1,invertebrate,0.00358189
101,Set2_DSCN4046.JPG_0.png,18,362,181,378,195,0.00338477,-1,invertebrate,0.00338477
102,Set2_DSCN4046.JPG_0.png,18,468,85,486,96,0.00290983,-1,invertebrate,0.00290983
103,Set2_DSCN4046.JPG_0.png,18,495,116,513,128,0.00220029,-1,invertebrate,0.00220029
104,Set2_DSCN4046.JPG_0.png,18,531,144,540,153,0.00125368,-1,vertebrate,0.00125368
105,clef1_frames000056.png,19,144,46,196,97,0.600068,-1,vertebrate,0.600068
106,neg_sb-0026.png,20,212,44,276,81,0.0078227,-1,invertebrate,0.0078227
107,neg_sb-0026.png,20,350,351,444,413,0.00268528,-1,invertebrate,0.00268528
108,neg_sb-0026.png,20,271,158,494,301,0.00194099,-1,vertebrate,0.00194099
109,neg_sb-0026.png,20,243,280,273,305,0.0014139,-1,invertebrate,0.0014139
110,neg_sb-0026.png,20,133,0,148,4,0.00100944,-1,vertebrate,0.00100944
